"Time";"IMSI";"Event type";"Release reason";"MoC establishment time avg (s)";"MtC establishment time avg (s)";"RTP UL pkts lost";"RTP UL MOS CQ avg";"RTP DL MOS CQ avg";"Conv time (s)"
2023-11-05 15:40:17.583;"1763802080";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;15.8
2023-11-05 15:40:17.583;"1763802080";"MoC setup";"(SIP);200;OK";1.1;0;;;;
2023-11-05 15:40:17.586;"1763721954";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:40:17.595;"1765842126";"MtC release";"(SIP);200;OK";;;1;3.2;4.2;55.6
2023-11-05 15:40:17.595;"1765842126";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:17.658;"1765801564";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;15.8
2023-11-05 15:40:17.658;"1765801564";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:17.666;"1763939911";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;101.7
2023-11-05 15:40:17.666;"1763939911";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:40:17.847;"1763212946";"MoC setup";"(SIP);487;Request Terminated";1;0;;;;
2023-11-05 15:40:17.859;"1797125793";"MoC release";"(SIP);200;OK";;;4;4.2;4.2;438.5
2023-11-05 15:40:17.859;"1797125793";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:40:17.888;"1797107134";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:40:17.972;"1765873273";"MoC release";"(SIP);200;OK";;;27;3.8;4.1;78.9
2023-11-05 15:40:17.972;"1765873273";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:40:17.996;"1765894369";"MoC setup";"(SIP);487;Request Terminated";1;0;;;;
2023-11-05 15:40:18.041;"1797186634";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:40:18.243;"1763281321";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;438.6
2023-11-05 15:40:18.243;"1763281321";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:40:18.268;"1763511776";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;69.5
2023-11-05 15:40:18.268;"1763511776";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:40:18.314;"1763728883";"MoC release";"(SIP);200;OK";;;1;4.2;4.2;21.3
2023-11-05 15:40:18.314;"1763728883";"MoC setup";"(SIP);200;OK";12.1;0;;;;
2023-11-05 15:40:18.374;"1763712742";"MoC release";"(SIP);200;OK";;;1;4;4;12.2
2023-11-05 15:40:18.374;"1763712742";"MoC setup";"(SIP);200;OK";3.6;0;;;;
2023-11-05 15:40:18.468;"1763134771";"MoC release";"(SIP);200;OK";;;0;3.2;4;30.2
2023-11-05 15:40:18.468;"1763134771";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:40:18.546;"1797152458";"MtC release";"(SIP);200;OK";;;0;4.1;4.1;37.7
2023-11-05 15:40:18.546;"1797152458";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:40:18.572;"1767238658";"MtC release";"(SIP);200;OK";;;0;0;0;0.4
2023-11-05 15:40:18.572;"1767238658";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:18.596;"1763100512";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;37.7
2023-11-05 15:40:18.596;"1763100512";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:40:18.611;"1763087959";"MoC setup";"(SIP);487;Request Terminated";1.2;0;;;;
2023-11-05 15:40:18.614;"1763531166";"MtC setup";"(SIP);486;Busy Here";0;0.7;;;;
2023-11-05 15:40:18.649;"1763210296";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;1.9
2023-11-05 15:40:18.649;"1763210296";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:18.657;"1763898362";"MtC release";"(SIP);200;OK";;;0;3.9;4;90.3
2023-11-05 15:40:18.657;"1763898362";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:18.663;"1763724667";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:40:18.674;"1763721995";"MoC setup";"(SIP);487;Request Terminated";2.4;0;;;;
2023-11-05 15:40:18.675;"1763249840";"MtC release";"(SIP);200;OK";;;12;3.2;4;96.3
2023-11-05 15:40:18.675;"1763249840";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:18.690;"1761450583";"MtC release";"(SIP);200;OK";;;0;3.9;4;76.8
2023-11-05 15:40:18.690;"1761450583";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:18.728;"1797110680";"MtC release";"(SIP);200;OK";;;1;4;4;6.1
2023-11-05 15:40:18.728;"1797110680";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:18.735;"1797136405";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:40:18.740;"1797117142";"MtC setup";"(SIP);486;Busy Here";0;0.4;;;;
2023-11-05 15:40:18.777;"1767338938";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:40:18.790;"1763161399";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:40:18.791;"1763246708";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;13
2023-11-05 15:40:18.791;"1763246708";"MoC setup";"(SIP);200;OK";3.4;0;;;;
2023-11-05 15:40:18.807;"1797123584";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:40:18.817;"1763593413";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:40:18.840;"1765809251";"MoC release";"(SIP);200;OK";;;0;3.9;4;44.3
2023-11-05 15:40:18.840;"1765809251";"MoC setup";"(SIP);200;OK";7.9;0;;;;
2023-11-05 15:40:18.876;"1763291782";"MoC setup";"(SIP);487;Request Terminated";7.9;0;;;;
2023-11-05 15:40:18.892;"1763898658";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;482.5
2023-11-05 15:40:18.892;"1763898658";"MoC setup";"(SIP);200;OK";4.2;0;;;;
2023-11-05 15:40:18.983;"1768254134";"MoC release";"(SIP);200;OK";;;4;4.1;2.3;306
2023-11-05 15:40:18.983;"1768254134";"MoC setup";"(SIP);200;OK";0.8;0;;;;
2023-11-05 15:40:19.037;"1763595470";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:19.037;"1763595470";"MtC release";"(SIP);200;OK";;;165;2.3;4.1;306
2023-11-05 15:40:19.053;"1763135736";"MtC setup";"(SIP)No final response to initial INVITE";0;3.1;;;;
2023-11-05 15:40:19.163;"1765810257";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:40:19.183;"1763713084";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:40:19.188;"1765881542";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;18.4
2023-11-05 15:40:19.188;"1765881542";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:19.227;"1763717594";"MtC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:40:19.244;"1763273074";"MoC setup";"(SIP);487;Request Terminated";5.3;0;;;;
2023-11-05 15:40:19.267;"1763408924";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;44.2
2023-11-05 15:40:19.267;"1763408924";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:19.307;"1763188663";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;44.2
2023-11-05 15:40:19.307;"1763188663";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:40:19.312;"1763238022";"MoC release";"(SIP);200;OK";;;0;4;4.1;105.6
2023-11-05 15:40:19.312;"1763238022";"MoC setup";"(SIP);200;OK";2.8;0;;;;
2023-11-05 15:40:19.316;"1797106853";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:40:19.328;"1797116174";"MtC release";"(SIP);200;OK";;;0;3.9;4;392.1
2023-11-05 15:40:19.328;"1797116174";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:19.375;"1797103462";"MoC setup";"(SIP);487;Request Terminated";2.3;0;;;;
2023-11-05 15:40:19.402;"1763549058";"MtC setup";"(SIP);486;Busy Here";0;0.5;;;;
2023-11-05 15:40:19.409;"1765828151";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;102.9
2023-11-05 15:40:19.409;"1765828151";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:19.429;"1763761182";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:40:19.433;"1763971146";"MoC release";"(SIP);200;OK";;;0;4;4.1;59.2
2023-11-05 15:40:19.433;"1763971146";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:40:19.450;"1763596896";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;103
2023-11-05 15:40:19.450;"1763596896";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:40:19.506;"1763281210";"MoC release";"(SIP);200;OK";;;0;4;4.1;61.9
2023-11-05 15:40:19.506;"1763281210";"MoC setup";"(SIP);200;OK";1.5;0;;;;
2023-11-05 15:40:19.532;"1763549059";"MoC setup";"(SIP);486;Busy Here";1;0;;;;
2023-11-05 15:40:19.541;"1763468368";"MoC release";"(SIP);200;OK";;;4;4.2;4.2;680.9
2023-11-05 15:40:19.541;"1763468368";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:40:19.592;"1763590686";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.9;;;;
2023-11-05 15:40:19.637;"1763589865";"MtC release";"(SIP);200;OK";;;0;3.7;4.1;15.6
2023-11-05 15:40:19.637;"1763589865";"MtC setup";"(SIP);200;OK";0;0.2;;;;
2023-11-05 15:40:19.707;"1763151080";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:40:19.711;"1797124785";"MoC release";"(SIP);200;OK";;;7;3.8;3.7;723.6
2023-11-05 15:40:19.711;"1797124785";"MoC setup";"(SIP);200;OK";3.7;0;;;;
2023-11-05 15:40:19.830;"1763596466";"MoC release";"(SIP);200;OK";;;3;4.1;4.2;140.5
2023-11-05 15:40:19.830;"1763596466";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:40:19.889;"1767238554";"MtC release";"(SIP);200;OK";;;21;4.1;4.2;7200.1
2023-11-05 15:40:19.889;"1767238554";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:19.894;"1763572679";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:40:19.971;"1763749295";"MoC release";"(SIP);200;OK";;;1;4.1;4.1;164.7
2023-11-05 15:40:19.971;"1763749295";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:40:20.015;"1763906914";"MtC release";"(SIP);200;OK";;;13;4;4;265.7
2023-11-05 15:40:20.015;"1763906914";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.041;"1763032660";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:40:20.070;"1763476661";"MoC setup";"(SIP);487;Request Terminated";2.4;0;;;;
2023-11-05 15:40:20.076;"1763225020";"MoC setup";"(SIP);487;Request Terminated";1.9;0;;;;
2023-11-05 15:40:20.076;"1763297993";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;1.2;;;;
2023-11-05 15:40:20.088;"1763234720";"MoC release";"(SIP);200;OK";;;34;3.7;4.2;27.3
2023-11-05 15:40:20.088;"1763234720";"MoC setup";"(SIP);200;OK";3.4;0;;;;
2023-11-05 15:40:20.149;"1763929266";"MoC setup";"(SIP Reason)(Q.850);20;Subscriber absent";0;0;;;;
2023-11-05 15:40:20.163;"1763945771";"MtC release";"(SIP);200;OK";;;5;3.4;4;23.4
2023-11-05 15:40:20.163;"1763945771";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.203;"1765865616";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;17.4
2023-11-05 15:40:20.203;"1765865616";"MtC setup";"(SIP);200;OK";0;0.9;;;;
2023-11-05 15:40:20.208;"1763420966";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;336.8
2023-11-05 15:40:20.208;"1763420966";"MoC setup";"(SIP);200;OK";3;0;;;;
2023-11-05 15:40:20.237;"1763742726";"MtC release";"(SIP);200;OK";;;2;4.1;4.2;150.9
2023-11-05 15:40:20.237;"1763742726";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.252;"1763765216";"MoC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";7.2;0;;;;
2023-11-05 15:40:20.318;"1763727927";"MtC setup";"(SIP);486;Busy Here";0;0.6;;;;
2023-11-05 15:40:20.393;"1763521427";"MoC release";"(SIP);200;OK";;;143;3.7;4.1;393.7
2023-11-05 15:40:20.393;"1763521427";"MoC setup";"(SIP);200;OK";4.4;0;;;;
2023-11-05 15:40:20.396;"1797118218";"MtC release";"(SIP);200;OK";;;0;3.9;4;54.2
2023-11-05 15:40:20.396;"1797118218";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.426;"1763167346";"MoC setup";"(SIP);487;Request Terminated";0.8;0;;;;
2023-11-05 15:40:20.444;"1763453189";"MoC setup";"(SIP);487;Request Terminated";1.8;0;;;;
2023-11-05 15:40:20.456;"1797189122";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:40:20.461;"1765806187";"MtC release";"(SIP);200;OK";;;13;4;4.2;300.3
2023-11-05 15:40:20.461;"1765806187";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.485;"1797170466";"MoC release";"(SIP);200;OK";;;0;4.2;3.9;57.1
2023-11-05 15:40:20.485;"1797170466";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:40:20.563;"1763976639";"MtC release";"(SIP)No response to BYE";;;0;4.1;3.8;9.9
2023-11-05 15:40:20.563;"1763976639";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:20.596;"1797170825";"MtC release";"(SIP);200;OK";;;0;3.9;4.2;57.1
2023-11-05 15:40:20.596;"1797170825";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:20.619;"1763724856";"MoC release";"(SIP);200;OK";;;1;4.1;3.8;27
2023-11-05 15:40:20.619;"1763724856";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:40:20.644;"1797125833";"MtC release";"(SIP);200;OK";;;0;4;4.1;9.9
2023-11-05 15:40:20.644;"1797125833";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:20.719;"1763281610";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;59.8
2023-11-05 15:40:20.719;"1763281610";"MoC setup";"(SIP);200;OK";3;0;;;;
2023-11-05 15:40:20.726;"1767232598";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:40:20.765;"1768253715";"MtC release";"(SIP);200;OK";;;3;3.8;4.1;27
2023-11-05 15:40:20.765;"1768253715";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:40:20.775;"1763924529";"MtC release";"(SIP);200;OK";;;0;3.9;4;28.9
2023-11-05 15:40:20.775;"1763924529";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.939;"1768258013";"MtC release";"(SIP);200;OK";;;13;3.6;4;20.4
2023-11-05 15:40:20.939;"1768258013";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:20.954;"1763072546";"MtC release";"(SIP);200;OK";;;0;3.9;4;32.4
2023-11-05 15:40:20.954;"1763072546";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:20.987;"1763402101";"MoC setup";"(SIP);487;Request Terminated";1.3;0;;;;
2023-11-05 15:40:20.990;"1763711451";"MoC release";"(SIP);200;OK";;;1;4;4.1;259.1
2023-11-05 15:40:20.990;"1763711451";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:40:21.026;"1763983594";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;5.4
2023-11-05 15:40:21.026;"1763983594";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:40:21.080;"1763438702";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:40:21.095;"1763503007";"MoC release";"(SIP);200;OK";;;12;3.9;4.1;56.1
2023-11-05 15:40:21.095;"1763503007";"MoC setup";"(SIP);200;OK";5.2;0;;;;
2023-11-05 15:40:21.100;"1767334115";"MtC release";"(SIP)No response to BYE";;;10;3.9;4;741.2
2023-11-05 15:40:21.100;"1767334115";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:21.145;"1763106995";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;12.8
2023-11-05 15:40:21.145;"1763106995";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:40:21.155;"1763466735";"MtC release";"(SIP);200;OK";;;0;4;4;40.9
2023-11-05 15:40:21.155;"1763466735";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:21.170;"1763936834";"MtC release";"(SIP);200;OK";;;0;3.9;4;68.1
2023-11-05 15:40:21.170;"1763936834";"MtC setup";"(SIP);200;OK";0;0.2;;;;
2023-11-05 15:40:21.174;"1763012589";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;262.3
2023-11-05 15:40:21.174;"1763012589";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:40:21.183;"1797123195";"MtC release";"(SIP);200;OK";;;0;4.1;4.1;44.4
2023-11-05 15:40:21.183;"1797123195";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:40:21.184;"1763199523";"MtC release";"(SIP);200;OK";;;1;3.7;3.8;55.3
2023-11-05 15:40:21.184;"1763199523";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:40:21.211;"1763714361";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:40:21.220;"1763271285";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;12.9
2023-11-05 15:40:21.220;"1763271285";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:21.232;"1797109558";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;93.7
2023-11-05 15:40:21.232;"1797109558";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:40:21.244;"1797127895";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;32.1
2023-11-05 15:40:21.244;"1797127895";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:40:21.294;"1765800878";"MoC release";"(SIP);200;OK";;;0;2.9;4.1;2
2023-11-05 15:40:21.294;"1765800878";"MoC setup";"(SIP);200;OK";4.4;0;;;;
2023-11-05 15:40:21.307;"1765802273";"MtC release";"(SIP);200;OK";;;7;4;4;950.1
2023-11-05 15:40:21.307;"1765802273";"MtC setup";"(SIP);200;OK";0;1.1;;;;
2023-11-05 15:40:21.314;"1763468935";"MtC release";"(SIP);200;OK";;;6;4.2;4.1;223.7
2023-11-05 15:40:21.314;"1763468935";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:21.333;"1763588807";"MoC release";"(SIP);200;OK";;;0;3.9;4;27.1
2023-11-05 15:40:21.333;"1763588807";"MoC setup";"(SIP);200;OK";3.9;0;;;;
2023-11-05 15:40:21.352;"1765811123";"MtC release";"(SIP);200;OK";;;2;4.1;4;105.6
2023-11-05 15:40:21.352;"1765811123";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:21.366;"1797181738";"MoC release";"(SIP);200;OK";;;19;4.1;4.1;223.7
2023-11-05 15:40:21.366;"1797181738";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:40:21.393;"1797190857";"MoC setup";"(SIP);487;Request Terminated";1.3;0;;;;
2023-11-05 15:40:21.394;"1763991147";"MtC release";"(SIP)No response to BYE";;;7;4;3.9;1032.7
2023-11-05 15:40:21.394;"1763991147";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:21.400;"1763578092";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:40:21.413;"1797114239";"MtC release";"(SIP);200;OK";;;1;4.1;4.2;77.6
2023-11-05 15:40:21.413;"1797172303";"MtC release";"(SIP);200;OK";;;5;4;3.9;815.4
2023-11-05 15:40:21.413;"1797114239";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:21.413;"1797172303";"MtC setup";"(SIP);200;OK";0;0.9;;;;
2023-11-05 15:40:21.463;"1763287599";"MtC setup";"(SIP);486;Busy Here";0;0.3;;;;
2023-11-05 15:40:21.467;"1797172304";"MoC release";"(SIP);200;OK";;;5;3.9;4;815.4
2023-11-05 15:40:21.467;"1797172304";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:40:21.489;"1797153525";"MtC release";"(SIP);200;OK";;;13;3.8;4;497
2023-11-05 15:40:21.489;"1797153525";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:40:21.500;"1763255652";"MoC release";"(SIP);200;OK";;;7;4;4.2;33.8
2023-11-05 15:40:21.500;"1763255652";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:40:21.535;"1763106227";"MtC setup";"(SIP);486;Busy Here";0;0.7;;;;
2023-11-05 15:40:21.644;"1763821625";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;12
2023-11-05 15:40:21.644;"1763821625";"MoC setup";"(SIP);200;OK";6.8;0;;;;
2023-11-05 15:40:21.654;"1763541787";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;28.4
2023-11-05 15:40:21.654;"1763541787";"MoC setup";"(SIP);200;OK";5.3;0;;;;
2023-11-05 15:40:21.660;"1765815995";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:40:21.668;"1763862371";"MoC setup";"(SIP);486;Busy Here";1.3;0;;;;
2023-11-05 15:40:21.716;"1763177782";"MoC setup";"(SIP);487;Request Terminated";0.8;0;;;;
2023-11-05 15:40:21.769;"1763711082";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:40:21.808;"1765823146";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:40:21.819;"1763406585";"MoC setup";"(SIP);487;Request Terminated";0.9;0;;;;
2023-11-05 15:40:21.843;"1763592471";"MoC release";"(SIP);200;OK";;;0;3.2;4;18
2023-11-05 15:40:21.843;"1763592471";"MoC setup";"(SIP);200;OK";3.6;0;;;;
2023-11-05 15:40:21.844;"1763865368";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;44.3
2023-11-05 15:40:21.844;"1763865368";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:40:21.851;"1763545136";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;58.8
2023-11-05 15:40:21.851;"1763545136";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:40:21.937;"1797172466";"MoC setup";"(SIP)No ACK after 200 OK";4.6;0;;;;
2023-11-05 15:40:21.998;"1763433692";"MoC setup";"(SIP);487;Request Terminated";1.1;0;;;;
2023-11-05 15:40:21.999;"1763284181";"MoC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";2.9;0;;;;
2023-11-05 15:40:22.045;"1797132653";"MoC release";"(SIP);200;OK";;;0;4;4;91.8
2023-11-05 15:40:22.045;"1797132653";"MoC setup";"(SIP);200;OK";4;0;;;;
2023-11-05 15:40:22.048;"1763058213";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:40:22.069;"1763517635";"MtC release";"(SIP);200;OK";;;0;4.1;4.1;8.7
2023-11-05 15:40:22.069;"1763517635";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:22.134;"1763597681";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:40:22.159;"1763912252";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;8.7
2023-11-05 15:40:22.159;"1763912252";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:40:22.209;"1763191013";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;44.3
2023-11-05 15:40:22.209;"1763191013";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:40:22.227;"1763104521";"MoC release";"(SIP);200;OK";;;0;4;4.1;70.5
2023-11-05 15:40:22.227;"1763104521";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:40:22.246;"1763104062";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;227.1
2023-11-05 15:40:22.246;"1763104062";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:22.257;"1763850293";"MoC setup";"(SIP)No final response to initial INVITE";0;0;;;;
2023-11-05 15:40:22.262;"1765883658";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;10.8
2023-11-05 15:40:22.262;"1765883658";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:40:22.280;"1763511813";"MoC setup";"(SIP);487;Request Terminated";3.7;0;;;;
2023-11-05 15:40:22.285;"1763068711";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;4.1
2023-11-05 15:40:22.285;"1763068711";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:22.318;"1765866261";"MtC release";"(SIP);200;OK";;;0;4;4;40.7
2023-11-05 15:40:22.318;"1765866261";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:40:22.337;"1763263024";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;10.8
2023-11-05 15:40:22.337;"1763263024";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:40:22.349;"1763207994";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;4.1
2023-11-05 15:40:22.349;"1763207994";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:40:22.360;"1763022873";"MtC release";"(SIP);200;OK";;;1;4.1;4.1;70.5
2023-11-05 15:40:22.360;"1763022873";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:40:22.431;"1763175791";"MoC release";"(SIP);200;OK";;;0;4.1;4;81.7
2023-11-05 15:40:22.431;"1763175791";"MoC setup";"(SIP);200;OK";2.8;0;;;;
2023-11-05 15:40:22.447;"1797195126";"MoC release";"(SIP);200;OK";;;1;4.2;4.2;50
2023-11-05 15:40:22.447;"1797195126";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:40:22.461;"1797106888";"MtC release";"(SIP);200;OK";;;0;3.9;4;62.5
2023-11-05 15:40:22.461;"1797106888";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:40:22.553;"1797164995";"MoC setup";"(SIP);403;Forbidden";0;0;;;;
2023-11-05 15:40:22.574;"1763873824";"MoC release";"(SIP);200;OK";;;6;3.7;4.2;966.8
2023-11-05 15:40:22.574;"1763873824";"MoC setup";"(SIP);200;OK";2.7;0;;;;
